symbol,date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor
AAPL,2020-01-15 00:00:00+00:00,311.34,315.5,309.55,311.85,30480882,75.6309345422,76.641484705,75.1961064673,75.7548241054,121923528,0.0,1.0
AAPL,2020-01-16 00:00:00+00:00,315.24,315.7,312.09,313.59,27207254,76.5783253198,76.6900688474,75.8131250763,76.1775061447,108829016,0.0,1.0
AAPL,2020-01-17 00:00:00+00:00,318.73,318.74,315.0,316.27,34454117,77.4261186055,77.4285478126,76.5200243489,76.8285336534,137816468,0.0,1.0
AAPL,2020-01-21 00:00:00+00:00,316.57,319.02,316.0,317.19,27235039,76.9014098671,77.496565612,76.7629450611,77.0520207087,108940156,0.0,1.0
AAPL,2020-01-22 00:00:00+00:00,317.7,319.99,317.31,318.58,25458115,77.1759102719,77.7321987029,77.0811711941,77.3896804986,101832460,0.0,1.0
AAPL,2020-01-23 00:00:00+00:00,319.23,319.56,315.65,317.92,26117993,77.5475789616,77.6277427966,76.6779228118,77.2293528286,104471972,0.0,1.0
AAPL,2020-01-24 00:00:00+00:00,318.31,323.33,317.52,320.25,36634380,77.3240919063,78.5435538817,77.1321845437,77.795358088,146537520,0.0,1.0
AAPL,2020-01-27 00:00:00+00:00,308.95,311.77,304.88,310.06,40485005,75.05035404,75.7353904484,74.0616667412,75.3199960305,161940020,0.0,1.0
AAPL,2020-01-28 00:00:00+00:00,317.69,318.4,312.19,312.6,40558486,77.1734810648,77.3459547704,75.8374171476,75.9370146396,162233944,0.0,1.0
AAPL,2020-01-29 00:00:00+00:00,324.34,327.85,321.38,324.45,54149928,78.788903801,79.6415555009,78.0698584928,78.8156250794,216599712,0.0,1.0
AAPL,2020-01-30 00:00:00+00:00,323.87,324.09,318.75,320.54,31685808,78.6747310663,78.728173623,77.4309770197,77.8658050946,126743232,0.0,1.0
AAPL,2020-01-31 00:00:00+00:00,309.51,322.68,308.29,320.93,49897096,75.1863896388,78.3856554187,74.8900263699,77.9605441723,199588384,0.0,1.0
AAPL,2020-02-03 00:00:00+00:00,308.66,313.49,302.22,304.3,43496401,74.9799070334,76.1532140734,73.4154976467,73.9207727282,173985604,0.0,1.0
AAPL,2020-02-04 00:00:00+00:00,318.85,319.64,313.63,315.31,34154134,77.4552690909,77.6471764536,76.1872229732,76.5953297697,136616536,0.0,1.0
AAPL,2020-02-05 00:00:00+00:00,321.45,324.76,318.95,323.52,29706718,78.0868629427,78.8909305001,77.4795611622,78.589708817,118826872,0.0,1.0
